Movie_ID,Language,Score,merged_reviews_vector
-2144779484,en,4,"[  7.66620412e-02   3.01413387e-02   2.26974580e-02   8.29101354e-02
  -7.27284402e-02   6.44851150e-03   7.72334188e-02  -6.85330182e-02
   9.46380571e-02   7.14977980e-02  -3.42212319e-02  -9.58485156e-02
  -1.66035499e-02   5.07726632e-02  -1.02163203e-01   1.00709625e-01
   6.95762187e-02   7.84088373e-02   3.76467989e-03  -5.56389391e-02
   7.21588731e-04   3.58878225e-02   6.53911848e-03   2.32621133e-02
   7.54193887e-02  -3.20703983e-02  -6.17645942e-02   5.79428859e-02
   2.58795228e-02   5.53951599e-03  -3.54811549e-02   1.13433867e-03
  -9.05619527e-05   4.50390615e-02   1.88103635e-02   1.08614564e-03
   3.77854481e-02  -7.14574475e-03   3.44583504e-02   3.43229286e-02
   1.27214193e-01  -4.59250137e-02   9.28451866e-02  -2.46877205e-02
  -2.32313946e-02  -3.36437635e-02  -3.75620350e-02   1.59900673e-02
   4.87782061e-02   1.02215679e-02  -3.04472875e-02   4.51372825e-02
  -5.47359958e-02  -1.35957357e-02  -1.32574942e-02   4.16433625e-02
  -3.75032201e-02  -1.08075887e-01   4.45210896e-02  -8.71933177e-02
  -3.00211664e-02   8.50509182e-02  -4.40868773e-02  -9.39249396e-02
  -1.64053012e-02  -2.11911444e-02  -5.21172918e-02   7.76109099e-02
  -4.78772596e-02   5.23218177e-02   2.17588767e-02  -1.70507021e-02
   7.30251223e-02   2.42093336e-02  -1.28555179e-01  -6.50559962e-02
   5.98599538e-02   7.22722039e-02   5.73437437e-02   7.81126693e-02
   1.17929718e-02  -1.50861116e-02   6.87703444e-03  -2.91583259e-02
  -3.35819386e-02  -5.36733456e-02  -6.97861835e-02   7.51583576e-02
   6.74649142e-03   3.24512944e-02   3.42388004e-02   1.42086269e-02
  -7.36164823e-02  -2.95258649e-02  -1.19535839e-02  -3.00392862e-02
   2.25930698e-02  -5.83600579e-03  -3.32902558e-02  -2.76388600e-02
  -1.81701165e-02  -3.67694162e-03   2.03041304e-02  -7.31632859e-03
  -1.38623808e-02  -6.70776442e-02  -4.70651593e-03  -2.55961120e-02
   3.74521539e-02  -6.72046542e-02  -2.73962226e-02   4.82150307e-03
  -1.05893286e-02   1.83730666e-02   9.26023126e-02  -2.20757797e-02
   4.67489101e-02  -1.22610852e-02   1.02372721e-01   6.55636340e-02
  -9.93712768e-02   4.42675129e-03   3.83664883e-04   3.37675586e-02
  -5.22019006e-02  -1.08874477e-02  -6.25162423e-02  -3.06914616e-02
   5.56067238e-03   3.09479944e-02  -5.04963510e-02  -6.70217797e-02
  -5.14239706e-02   9.68654174e-03  -3.53219099e-02  -2.94100679e-02
   1.27423350e-02   1.32228050e-03  -2.99811605e-02   5.58241010e-02
   3.87461074e-02  -5.68401292e-02   3.84963825e-02   5.11806570e-02
   2.17824262e-02   1.75850000e-02  -7.31123909e-02  -1.22470164e-03
  -4.38698381e-02  -2.57644989e-03   6.96240515e-02   4.20524366e-02
  -6.70479760e-02   7.52076134e-02  -3.87746952e-02  -2.71014087e-02
  -6.15749657e-02  -7.97809362e-02  -4.50256914e-02  -3.04518789e-02
  -3.30827571e-02   3.81385200e-02   5.72568700e-02  -2.61467672e-03
   6.72305562e-03  -6.11824840e-02   4.19766679e-02  -5.49892783e-02
  -1.32072261e-02  -7.98540190e-03  -6.61611930e-02  -2.38476787e-02
  -1.22657344e-02  -6.34028018e-02   5.80132473e-03  -2.96562091e-02
   3.28425057e-02  -1.02262817e-01  -5.51307201e-02   5.35713392e-04
  -7.79209509e-02  -6.57335892e-02   8.37246329e-03   6.22255541e-03
  -3.19593661e-02   9.72755160e-03  -2.19311323e-02   2.58209649e-03
   3.15346681e-02   4.79495637e-02   3.03733870e-02  -1.83433166e-03
   3.79920788e-02  -7.07995426e-03  -6.27785027e-02   3.04675717e-02
  -3.21439356e-02   1.31106246e-02  -6.19017147e-02  -2.61900574e-02
   2.55071130e-02   8.04910660e-02  -3.45194824e-02  -9.76879243e-03
   5.48950024e-02  -2.86566094e-02  -4.57949825e-02  -1.32381031e-02
  -2.23903917e-02  -2.55478267e-02  -3.74114774e-02   4.23204526e-02
  -5.70137054e-03   4.78668101e-02  -7.43677840e-02  -3.28062102e-02
   5.95090389e-02   1.42065026e-02  -7.54862577e-02  -5.98394731e-03
   1.79469644e-03   3.88241075e-02  -4.17601690e-02   1.71883553e-02
   5.29378504e-02  -2.21668370e-02   4.27131653e-02  -1.04521001e-02
   4.05055247e-02   1.87595878e-02   1.08962245e-02  -2.27918420e-02
   4.43410352e-02   5.67442626e-02   4.63411435e-02  -1.69323608e-02
   1.25986533e-02  -3.93088795e-02   7.46423900e-02   8.95868056e-03
   2.19907239e-02   2.65560905e-03   1.43358978e-02  -9.98220220e-02
   1.76247908e-03   2.24494319e-02   1.77629944e-02   3.76191288e-02
  -2.47616321e-02  -1.92457493e-02   2.27113795e-02   5.41943163e-02
   3.03709023e-02   6.91079497e-02   4.51933108e-02  -9.40354317e-02
   3.23617496e-02  -8.11291684e-04  -4.03125398e-02  -4.57382910e-02
  -1.37652252e-02   1.64434370e-02  -3.96267697e-02   3.44847962e-02
   3.45176682e-02   1.07902981e-01  -2.75044460e-02  -4.92809191e-02
  -7.94099569e-02  -2.31806245e-02   1.11836456e-02   7.71856904e-02
   5.76938055e-02   1.78991407e-02   3.90017703e-02  -3.64009887e-02
  -7.31875226e-02  -4.55191135e-02  -2.04617251e-02   5.69653399e-02
   1.48970159e-02  -4.01594751e-02   4.91864141e-03   4.12574857e-02
   2.22683679e-02   1.61353014e-02  -7.17349797e-02  -1.61855563e-03
   4.57219929e-02   2.26186905e-02  -8.70564952e-02   1.93196330e-02
  -6.29812405e-02   5.12038264e-03  -6.57937229e-02  -2.09925026e-02
   3.27670723e-02  -3.96255292e-02  -2.31759925e-03   2.05896329e-02]"
-2144779484,en,9,"[ 0.05562439  0.0306321  -0.00087419  0.05920479 -0.05023485  0.0003678
  0.03572784 -0.07193737  0.07033097  0.06153635 -0.00708833 -0.12351526
 -0.01720765  0.03218082 -0.10410445  0.07205016  0.03573571  0.08601826
  0.01144115 -0.0399188   0.00521414  0.02175411  0.01340615 -0.01612774
  0.05411712 -0.05062944 -0.07716503  0.06474766  0.01236112 -0.01103807
 -0.01470261 -0.01252004 -0.03572422  0.02728261  0.01810074 -0.01728561
  0.04210143 -0.01812524  0.0118518   0.03841633  0.0928285  -0.03499689
  0.10175422 -0.03100737 -0.00636346 -0.04658464 -0.04550785  0.01577959
  0.03084608  0.0197577  -0.01316425  0.01360166 -0.00976163 -0.02806365
 -0.01872306  0.02759205 -0.03896107 -0.06712026  0.02889636 -0.07275238
 -0.01081897  0.09008409 -0.05279015 -0.06554201 -0.02268599 -0.02144386
 -0.035588    0.06762035 -0.03908877  0.0584474   0.03582392  0.01621886
  0.06372088  0.02512901 -0.11561409 -0.02868859  0.05921353  0.0677995
  0.04162367  0.07032162  0.03156953 -0.03135197  0.01290806 -0.00970715
 -0.0492306  -0.0314904  -0.07327697  0.08749248  0.02287736  0.01779402
  0.03808976  0.00723621 -0.0536117  -0.05795632 -0.00432591 -0.05539974
  0.03307301  0.0008035   0.00078954 -0.02203087 -0.01650817 -0.06416348
  0.02615758  0.00698243 -0.00981155 -0.07256515 -0.01622096 -0.01492731
  0.04379877 -0.05831359 -0.02062521  0.01097826  0.00065798 -0.00466452
  0.06263636  0.00339446  0.02545965 -0.03246634  0.08512977  0.07079023
 -0.07736664  0.02412744 -0.0415978   0.03599629 -0.03051534 -0.01705902
 -0.03356457 -0.03148829  0.0217622   0.03440546 -0.02438233 -0.07958631
 -0.06434221 -0.00809107 -0.05127746 -0.03553263  0.01274987 -0.00225109
 -0.02184271  0.06908476  0.0253076  -0.05286278  0.02388158  0.0381531
  0.02524849  0.03735613 -0.07177492 -0.0272733  -0.04950899 -0.01696237
  0.086421    0.03653693 -0.06870925  0.0406465  -0.01613999 -0.00625055
 -0.06315612 -0.0671588  -0.03869453 -0.02499076 -0.01934376  0.06035817
  0.0588732   0.02059885 -0.01047765 -0.05869082  0.04152395 -0.04416708
  0.00245957 -0.01908362 -0.07542371 -0.01290219 -0.01258517 -0.07053277
 -0.0279055  -0.04239615  0.05311855 -0.08286745 -0.02897243  0.00268035
 -0.06572901 -0.05240136  0.00570766  0.00927759 -0.0074613  -0.02205121
 -0.00562365  0.04054715  0.05288561  0.05398764  0.02492477  0.00633665
  0.02897549  0.02260677 -0.04258911  0.04824875 -0.02234643  0.00039334
 -0.03237075 -0.07642216  0.00808327  0.04710882 -0.02080975 -0.03249605
  0.04174272 -0.05141931 -0.03942259 -0.00907263  0.00173039 -0.03792457
 -0.03409164  0.01168546 -0.02448197  0.03192721 -0.06742212 -0.00386721
  0.05626427  0.0198991  -0.09311524  0.01092224 -0.01520485  0.04134785
 -0.00585413  0.00631413  0.04740126 -0.03518757  0.04016693  0.01178312
  0.02613401 -0.02039018  0.02780723 -0.05112033  0.01057785  0.02734747
  0.05280853 -0.01872051  0.0177373  -0.06982053  0.05026758  0.01985563
  0.02792629 -0.0157648   0.01145387 -0.08907568 -0.00630836  0.03425704
  0.01229759  0.03249771 -0.01004182 -0.02963268  0.02267709  0.03319965
  0.0464128   0.05173138  0.05216785 -0.05509575  0.03482348  0.01761907
 -0.04972879 -0.03034446 -0.01894428 -0.00685041 -0.03473768  0.0445668
  0.04791025  0.11491842 -0.04473083 -0.0088775  -0.06108644 -0.01676899
  0.01746851  0.05592082  0.04526512  0.02388738  0.03871618 -0.04398063
 -0.04828017 -0.07146923 -0.025552    0.01022943  0.0116364  -0.02408352
  0.01079667  0.06939813  0.01938684  0.00878606 -0.08523116 -0.00420133
  0.05382145  0.03956991 -0.0672565   0.0256157  -0.08432181  0.01107243
 -0.03120338 -0.00622124  0.00518863 -0.05037534  0.02907919 -0.00737016]"
-2144779484,tr,7,"[ -1.08544111e-01   2.35523254e-01   1.11588225e-01  -9.75050330e-02
   3.39883491e-02  -1.61348253e-01  -1.26974834e-02   1.15659833e-02
   2.03757569e-01  -3.57739814e-02  -8.58456641e-02  -2.83909708e-01
   1.84215218e-01   9.34637934e-02  -3.13503951e-01   1.14958778e-01
  -2.09962875e-01  -2.71799825e-02  -2.38318175e-01   4.00387615e-01
  -1.22412898e-01   9.01324227e-02   3.85407880e-02   1.46741385e-03
  -5.40221445e-02  -2.41686497e-02  -8.92649665e-02   2.12044030e-01
  -1.47908092e-01   1.11704588e-01   5.21912389e-02   1.02662824e-01
  -1.55010208e-01   1.65847212e-01  -1.76762208e-01   2.04628229e-01
   1.82645738e-01   4.40892130e-01  -1.85521748e-02  -1.29658179e-02
   1.13832794e-01  -9.05927792e-02   2.11983442e-01  -1.57071656e-04
  -4.79722172e-01  -3.94735903e-01   1.67640418e-01   6.54184222e-02
   1.49801197e-02   2.68371463e-01  -2.54921056e-02   3.14330459e-01
  -2.33456880e-01  -5.01111560e-02   1.58730060e-01   3.47898528e-02
   2.20155209e-01  -1.25506163e-01  -8.34270865e-02  -8.94488245e-02
   1.89804912e-01  -1.70890272e-01  -1.62324086e-01   1.93465993e-01
  -2.25852758e-01  -2.14757875e-01  -2.11859420e-02   7.61372894e-02
   2.86959797e-01   3.50793824e-02   1.03936717e-01  -8.51656049e-02
  -1.07319757e-01  -1.61216676e-01   1.12411365e-01   1.27312675e-01
  -2.13701129e-01  -1.04347337e-02   2.81135738e-02  -1.12991229e-01
   7.46304821e-03   1.91334188e-01   6.64705560e-02  -1.84581131e-01
  -4.06483077e-02   3.11158597e-01  -4.64081801e-02  -2.47618891e-02
   1.82390079e-01   2.00278312e-01  -1.15782926e-02  -1.05479941e-01
   4.66378555e-02  -6.11875467e-02  -3.33594501e-01   8.52592476e-03
   4.45930883e-02   2.26256847e-01   1.71977758e-01   2.82724053e-02
  -2.01326519e-01   2.65136994e-02   2.20796317e-01  -1.69632748e-01
   1.07989991e-02  -3.26517254e-01  -1.78443506e-01   1.67100951e-01
  -2.37230323e-02   1.55067354e-01   1.14115402e-01   3.51155475e-02
  -1.07212745e-01   2.38112397e-02  -2.05771968e-01  -2.15575248e-01
  -1.40933041e-02  -2.64182627e-01   1.66558594e-01  -1.38501242e-01
   1.38406128e-01  -2.83435524e-01   2.59225696e-01   3.09246778e-02
   3.00635993e-01  -6.07848652e-02   3.55768465e-02  -1.11610986e-01
   1.57156829e-02  -7.82314390e-02   1.37004331e-01   1.01907492e-01
   1.20595932e-01   2.65438199e-01  -4.53805447e-01   3.71384799e-01
  -2.13248059e-01   1.17847219e-01  -8.97115320e-02   8.29421282e-02
   9.43193957e-02  -4.08305466e-01  -2.17350289e-01  -1.42812416e-01
  -6.53644442e-04   1.15838982e-01   1.51593331e-02   5.45164123e-02
  -8.42227936e-02  -1.89517245e-01  -7.82113820e-02  -5.66251762e-02
   2.35623509e-01  -1.71338245e-01   1.13693438e-01   2.08521575e-01
  -1.31003885e-02  -2.82936990e-01   4.07982338e-03   4.26048823e-02
  -9.52503062e-04   2.16695875e-01   1.12361990e-01  -2.75688678e-01
  -1.40012028e-02   8.52727890e-02   3.63158494e-01   1.23201169e-01
   1.53939158e-01  -1.54796708e-02   9.37434435e-02  -1.61216855e-01
  -1.93630889e-01  -3.50154191e-01  -1.76091373e-01   5.54812066e-02
  -3.40133756e-01  -9.67127234e-02  -6.42401129e-02  -1.81105882e-01
   1.57262534e-01  -1.10646129e-01  -2.10481763e-01   1.37476057e-01
   2.67184563e-02   7.31182247e-02   4.43337336e-02   2.40725428e-01
   2.17542760e-02   2.70146132e-02  -5.84419593e-02  -2.16367878e-02
  -3.15431431e-02  -1.00904629e-01  -9.25520062e-02   2.50032842e-01
   2.26451792e-02  -3.27575207e-02  -8.35401416e-02   1.86714586e-02]"
-2144779484,tr,9,"[  3.11885718e-02   1.41891941e-01   6.40149638e-02   1.50403619e-01
   1.31337896e-01  -1.00207150e-01   8.42203647e-02   5.84998131e-02
   8.21694657e-02   2.31314190e-02  -2.29868636e-01  -2.46032536e-01
   8.00023135e-03   6.33825809e-02  -1.30552948e-01   4.00518104e-02
   5.37931137e-02   1.15219831e-01  -3.63308713e-02   4.20921475e-01
  -9.24965218e-02   1.27725467e-01   3.46911177e-02   1.21830977e-01
  -6.30752519e-02   5.49182743e-02   1.33252591e-01   1.96516722e-01
  -1.44327963e-02  -1.26707315e-01  -3.44116986e-01   1.19516358e-03
  -5.83132207e-02   4.74046208e-02  -2.25260645e-01   1.83774754e-01
   2.80920882e-02   3.05567592e-01   6.71657994e-02   6.55628517e-02
   9.81483981e-02  -9.04019549e-02   5.43712638e-02  -1.41488075e-01
  -7.27164224e-02  -1.29980266e-01  -3.29214893e-02   1.63857952e-01
  -1.36086255e-01   2.79666364e-01  -5.25167165e-03   6.73633143e-02
  -1.53878154e-02  -8.42185095e-02  -1.86127033e-02   1.13981284e-01
   2.55538434e-01  -2.78712511e-02  -2.50349253e-01   5.96036911e-02
   4.60990369e-02  -1.77347153e-01  -1.49167348e-02   6.31703660e-02
  -1.13241263e-01  -7.34684765e-02  -1.32136703e-01  -1.55531146e-04
   2.00114921e-01   1.98162720e-02   1.05326839e-01  -7.27960169e-02
  -6.96698353e-02   8.54722559e-02   2.94250026e-02   2.91285440e-02
  -1.24629959e-01  -1.23047782e-02  -7.81621784e-02  -7.00856047e-03
  -1.00042790e-01  -2.37506838e-03   6.21238649e-02  -1.74447760e-01
  -9.90324542e-02   1.79084271e-01  -2.79467255e-02  -7.86347911e-02
   2.11993679e-01   1.73858270e-01  -4.52603772e-02  -7.54233077e-02
  -8.98874328e-02  -8.91574696e-02  -2.49658927e-01  -1.99900642e-02
  -9.98354852e-02   2.49190211e-01   1.61178455e-01   8.23731720e-02
  -1.45064995e-01  -6.33296520e-02   3.46973658e-01  -2.68540233e-01
   5.91148771e-02  -6.51889443e-02  -1.82140440e-01   1.57650188e-01
  -7.92332739e-02   7.91288242e-02   1.53385242e-02  -6.64757192e-02
   6.78347051e-02  -9.45222825e-02  -7.94588551e-02   3.30072232e-02
  -1.26843423e-01  -3.18270065e-02  -2.14872491e-02  -2.31888235e-01
   1.25708692e-02  -1.95457116e-01  -3.04685608e-02   7.51927570e-02
   4.49425988e-02   1.40008956e-01   3.51652466e-02  -1.73337489e-01
   6.99661821e-02  -4.25786898e-02   3.88226472e-03  -2.15042517e-01
   4.44365777e-02   1.33296713e-01  -1.83750734e-01   2.77860284e-01
  -6.25482481e-03  -1.22140169e-01  -1.58989444e-01   2.80068535e-02
   2.17587218e-01  -9.67277437e-02  -2.04323456e-01  -1.19429879e-01
   1.22481985e-02   2.64924020e-01   5.89680001e-02  -6.22905083e-02
  -2.07231328e-01  -2.23684274e-02  -1.59524322e-01   9.89212468e-02
   1.80038080e-01  -3.30290012e-02   8.28769654e-02   1.83122344e-02
  -9.54177007e-02  -2.06435889e-01  -1.79003496e-02   7.53364712e-02
   2.38043955e-03   1.66968480e-01  -2.11369595e-03  -8.55680406e-02
  -1.49683818e-01  -9.22973529e-02   1.09392300e-01   1.05612375e-01
   1.35583729e-01  -4.36105467e-02   1.58009455e-01  -8.27740356e-02
  -8.18369761e-02  -2.70768911e-01  -7.09106401e-02   1.42407045e-01
  -1.99480146e-01  -4.10189331e-02  -2.45333426e-02  -1.19185746e-01
   4.47501652e-02   2.61991192e-02  -3.30253422e-01   1.00360923e-01
  -3.68635654e-02  -2.54966766e-02   9.83950645e-02   3.36414933e-01
   1.03174068e-01  -3.11812647e-02  -5.99801727e-03   7.19157830e-02
   1.51931599e-01   6.42092675e-02   1.23380147e-01   6.46407716e-03
   2.79531088e-02   3.75459120e-02  -9.72810725e-04  -2.57776156e-02]"
-2104441082,en,10,"[ 0.02883458  0.03170469  0.00097861  0.0681932  -0.02525785  0.01549326
  0.01748142 -0.07715921  0.04766506  0.08108224 -0.01622052 -0.12467939
 -0.01436122  0.04010234 -0.08507786  0.06937081  0.04742378  0.09991913
 -0.00451141 -0.04396679 -0.03317289  0.04304516  0.00413743 -0.01339792
  0.053253   -0.03508239 -0.07051814  0.07154802 -0.00789681 -0.00850973
 -0.02683865  0.00770061  0.00563431  0.03814265  0.04555439  0.00643887
  0.03237868 -0.019925    0.03447723  0.04847677  0.11442595 -0.04716069
  0.06666834  0.00758032  0.00463044 -0.06186511 -0.03038025  0.01542533
  0.04350506  0.00558353 -0.0366941   0.01374844 -0.03275213  0.00210543
 -0.00559925  0.03670989 -0.00676289 -0.0993073   0.01459626 -0.06230773
 -0.03597094  0.09960291 -0.06463889 -0.06852716 -0.00804291 -0.00848289
 -0.0532139   0.05528422 -0.02303214  0.09006124  0.04802189  0.01593977
  0.06125449  0.02840617 -0.11775713 -0.04401281  0.03725474  0.05091165
  0.02050526  0.0567979  -0.01127763 -0.01261832  0.00328715 -0.02419273
 -0.01918966 -0.05271896 -0.09375372  0.08338483  0.03827728  0.02210563
  0.03990357  0.00338465 -0.09358639 -0.04633036  0.00391679 -0.05404517
  0.00864806 -0.00096687 -0.01561785 -0.04451568 -0.0148157  -0.01298596
  0.04095302 -0.00277244 -0.01304763 -0.05280257 -0.00110318 -0.00661652
  0.06765331 -0.04506988 -0.0228734   0.00766944  0.00196527  0.01225694
  0.09525724 -0.0013422   0.02756478 -0.04590361  0.08074384  0.01690645
 -0.07182684  0.01836668 -0.01856147  0.0430821  -0.01357354 -0.02798555
 -0.05235438 -0.00850511 -0.01199976  0.04100484 -0.02789444 -0.0579585
 -0.07293331  0.00064065 -0.02842868 -0.03613984  0.0072083   0.00580284
 -0.01559857  0.05420513  0.03313326 -0.05578892  0.03869217  0.03075743
  0.0389823   0.05106546 -0.03914362  0.01073176 -0.05398514 -0.01061839
  0.05789235  0.03121975 -0.07929597  0.05317082 -0.03932026 -0.03680966
 -0.0600361  -0.06237452 -0.03725395 -0.04700635 -0.00286458  0.05666865
  0.05954606  0.03745329 -0.00024389 -0.07757157  0.04077218 -0.04241095
 -0.04807117 -0.00353049 -0.08920873 -0.02876203 -0.00954973 -0.06704604
 -0.00776318 -0.03261347  0.02939158 -0.12901819 -0.02441578 -0.02544807
 -0.05886861 -0.04816675  0.01301154  0.01786015 -0.02050388 -0.02683509
 -0.02819692 -0.00160631  0.06261503  0.02943451  0.02242672  0.00589492
  0.02700124 -0.01661706 -0.02107977  0.03997985 -0.0218468   0.00565028
 -0.04810474 -0.081133    0.02615427  0.05599293 -0.02663929 -0.01562093
  0.04528085 -0.06335042 -0.04249602 -0.02186831 -0.01920404  0.00084676
 -0.02552545  0.02282088 -0.04094864  0.03358115 -0.06854204 -0.0144327
  0.05982087 -0.02024005 -0.07795984  0.00652766 -0.02617336  0.04855575
 -0.02196971  0.02002007  0.02145368 -0.00342168  0.0104702   0.00084485
  0.03213676 -0.03522508 -0.0030201  -0.03708838  0.0179848   0.04604115
  0.05599594 -0.01634876  0.00918731 -0.07515275  0.05752188  0.0107209
  0.01575353  0.00206536  0.0286546  -0.09412312 -0.0095189   0.0367859
  0.01470291  0.05199856 -0.02462566 -0.03511737  0.00732446  0.04219099
  0.04044945  0.07543563  0.03285011 -0.04884369  0.0189787   0.02243675
 -0.0694304  -0.05045263  0.00329779  0.00448626 -0.02524225  0.07147291
  0.04554794  0.11356916 -0.05835223 -0.01674282 -0.0452508  -0.02350834
 -0.00365262  0.04204566  0.04412985  0.03179466  0.04266238 -0.02796031
 -0.05559278 -0.05899828 -0.0467695   0.01867815 -0.00390503 -0.00126816
  0.00184714  0.04467992  0.0115266  -0.00362    -0.08620401 -0.01666755
  0.04415554  0.02475261 -0.08302228  0.02764165 -0.07273231  0.00248142
 -0.04484135 -0.02099616  0.01706321 -0.05659962  0.00526191 -0.00526275]"
-2104441082,tr,8,"[ 0.07791663  0.02953437  0.02972712  0.07308055  0.2647993  -0.01157877
  0.05554809  0.03103632  0.20290887 -0.00407261 -0.16376114 -0.31571162
  0.11886352  0.06521451 -0.18207967  0.16196738 -0.03179362 -0.03212769
 -0.08869082  0.48339397 -0.12189012  0.13874991 -0.03689382  0.03437589
 -0.16192973  0.06040876 -0.00419381  0.17151593 -0.30704626 -0.04168526
 -0.25879449  0.04636322 -0.09842013  0.17369021 -0.20570198  0.17801926
  0.14474326  0.37266839  0.07297947  0.09690074  0.0610037  -0.10285829
  0.19117256 -0.06795812 -0.29551584 -0.21721636  0.03916559  0.07897153
 -0.11629114  0.28177708  0.01846654  0.12653261 -0.00120888 -0.09051168
  0.04632674  0.09040444  0.14398895 -0.21381558 -0.17650019  0.03809568
  0.0558047  -0.29739121 -0.03866711  0.01957109 -0.09420212 -0.08150709
 -0.20455065  0.11087783  0.2374796  -0.0122379   0.1021923  -0.04784251
 -0.03102559  0.13775808  0.05224369  0.0991073  -0.00575839 -0.08190951
 -0.05941371  0.03925828 -0.3139804  -0.08954232  0.08561907 -0.22304107
 -0.02736063  0.15783605 -0.06670304 -0.02895248  0.12768412  0.2372088
 -0.0875328  -0.11134762 -0.08749625 -0.11921988 -0.26554671 -0.02245885
  0.00860625  0.38479096  0.21582933  0.01324945 -0.125365   -0.0153404
  0.42979458 -0.17408285  0.04942799 -0.16845171 -0.10710303  0.12839924
 -0.12105529  0.11914315 -0.06103519 -0.09773057  0.05520105 -0.10986019
 -0.20384748 -0.0310651  -0.07088794 -0.07512519  0.04738402 -0.19020236
  0.15178914 -0.22695732  0.30227599  0.07205104  0.11313124  0.00543323
 -0.01711068 -0.22982621 -0.01620981 -0.14372976  0.08664603 -0.01806605
  0.13063456  0.29075065 -0.33192325  0.33206117 -0.09680296 -0.01273006
 -0.1111507   0.09649854  0.10187749 -0.28858569 -0.19922242 -0.08623803
 -0.02657575  0.22990124  0.0450147  -0.04181141 -0.20700215 -0.03842211
 -0.17278646  0.08870643  0.22283123 -0.01531138  0.01027048  0.26395673
  0.01349665 -0.16415019 -0.11660068 -0.00485473  0.02358418  0.28329089
  0.04805522 -0.32611591 -0.06948096  0.0409417   0.06298835  0.13939765
  0.25003123 -0.06265741  0.10194131 -0.23168737 -0.11136233 -0.27196178
 -0.15825082  0.25052527 -0.25500667 -0.14188409  0.04815623 -0.19758372
  0.14729139 -0.17657627 -0.31855536 -0.0127513   0.03709646 -0.01645508
  0.12522648  0.32987276  0.02762493 -0.00265787 -0.02257517 -0.05268968
  0.03068482 -0.04393726  0.05835462  0.35776302  0.13046975 -0.12972689
 -0.07654469 -0.29907346]"
-2104441082,tr,9,"[-0.0589288   0.14888363  0.21360895  0.03163569  0.07127884  0.01340915
  0.13833335  0.08764869  0.26571926  0.09677704 -0.29895541 -0.23954126
 -0.08183946  0.15446632 -0.17213684  0.06349142 -0.01787177  0.03439121
 -0.03145465  0.37632191 -0.10485683  0.15091045  0.14066173  0.08994399
 -0.07161543 -0.01364093  0.02583949  0.24263912 -0.1447566   0.06314419
 -0.12478952 -0.016534    0.00068212  0.09976488 -0.33005181  0.13185653
  0.18479812  0.33695054  0.07104707  0.11621197  0.18937458  0.0345625
  0.07660554  0.02078523 -0.2401879  -0.1406166  -0.00413048  0.08247883
 -0.09560591  0.3046658  -0.00463993  0.09163803 -0.01395458 -0.04341926
  0.02978266  0.08686201  0.24546675  0.14800517 -0.22888416  0.00919846
  0.11029484 -0.18104289 -0.01244962  0.12221251 -0.10661394 -0.09969625
 -0.04553546  0.02369474  0.38016075  0.01968257  0.11290165 -0.06393021
 -0.20604481  0.04923667 -0.00251039  0.13671526 -0.2054345  -0.041313
 -0.03539064 -0.01804399 -0.23201923  0.06662176  0.05728987 -0.25826502
 -0.15641752  0.19502366 -0.0236638   0.06384527  0.08843428  0.17703897
  0.17520013 -0.20667402  0.0589837   0.07506378 -0.27977061  0.01885357
 -0.06606597  0.20736624  0.20262392  0.06912526 -0.11720671 -0.24195077
  0.1842984  -0.26193348  0.00863057 -0.16006592 -0.07925821  0.18528228
 -0.09987793  0.01057504  0.12985878 -0.02223473  0.13011716 -0.04105331
  0.01073329  0.0487887  -0.03688707 -0.09488099  0.07475293 -0.17155534
 -0.01818114 -0.2057218   0.04707006 -0.05118956  0.13718528  0.04952319
 -0.01424443 -0.21384832  0.12704705 -0.00441413  0.15941846 -0.02211187
  0.06901759  0.17548989 -0.25265488  0.20293179 -0.12458606 -0.0165263
 -0.12508985  0.16446579  0.22118199 -0.22912966 -0.20929085 -0.0893535
  0.06005372  0.10258449  0.07594405 -0.01933183 -0.15448856 -0.01254824
 -0.1231403   0.06805541  0.06195784 -0.06516027 -0.02027212 -0.01453348
  0.02667024 -0.21270658 -0.09728274 -0.10982296  0.10142329  0.12385181
  0.08299883 -0.18919434 -0.03883219 -0.1243609   0.16789135  0.07096691
  0.25727794 -0.09103502  0.1483511  -0.09034204 -0.09408678 -0.27942985
 -0.12227252  0.01589468 -0.18196779 -0.02507289 -0.06356622 -0.03511715
  0.18058953  0.0663214  -0.31576788  0.10033955  0.09702717 -0.10199203
  0.09071531  0.24807033  0.1199917   0.03818698 -0.09746759  0.09760704
  0.11492273  0.06548768  0.05387029  0.06876882  0.05693386 -0.11316365
  0.09103972  0.06751893]"
