Language,Movie_ID,Score,rev_vec
en,-800777728,9,"[  2.63540316e-02   4.58945520e-02   3.18471752e-02   8.75946656e-02
  -5.15058711e-02  -9.53405630e-03   2.54798159e-02  -6.77938834e-02
   6.35604486e-02   6.36565387e-02  -3.76867615e-02  -1.02639258e-01
  -1.42553663e-02   2.26790030e-02  -9.11637917e-02   5.48664257e-02
   4.69614267e-02   8.24278444e-02   3.10942763e-03  -4.36460264e-02
  -2.99618319e-02   4.43497077e-02  -3.15784253e-02  -1.49225555e-02
   4.87739928e-02  -2.97148656e-02  -7.33392090e-02   5.43071777e-02
   1.60320252e-02   2.31526303e-03  -2.75944471e-02   3.15675279e-03
  -3.55367437e-02   3.94913703e-02   4.16847356e-02   7.59810256e-03
  -4.57020430e-03  -2.12432742e-02   3.38947996e-02   6.88114315e-02
   1.09897703e-01  -1.04727782e-02   7.20628053e-02   9.14007192e-04
  -2.00929809e-02  -1.98531952e-02  -1.43440263e-02   6.83384622e-03
   4.51499335e-02  -2.69556651e-03  -3.76635860e-03   1.40295001e-02
  -2.98288912e-02  -1.74320806e-02  -7.52189476e-03   3.18930112e-02
  -1.03531461e-02  -6.83793724e-02   1.18991286e-02  -4.63513918e-02
  -2.36251950e-02   8.64369869e-02  -7.19041899e-02  -7.28060529e-02
  -4.05338071e-02  -1.41636934e-02  -3.13692130e-02   9.48346779e-02
  -4.15378809e-02   6.70093000e-02   1.86600648e-02   2.16806568e-02
   4.70604151e-02   8.76731239e-03  -9.06018913e-02  -4.63716164e-02
   7.59234503e-02   8.59969705e-02   6.20334782e-03   1.01755738e-01
   1.32476976e-02  -6.54851645e-02   3.81881632e-02  -2.40865536e-02
  -3.07928585e-02  -6.16612062e-02  -9.69962776e-02   9.09387618e-02
   9.99729894e-03   1.78463012e-02   5.66503815e-02   1.55079011e-02
  -5.36406562e-02  -7.91966915e-02  -8.01583566e-03  -4.06415164e-02
   2.24792026e-02   3.70407291e-02  -3.79744032e-03  -2.39392323e-03
  -6.05021976e-03  -3.67116518e-02   1.33457230e-02  -2.21070787e-03
  -3.09237149e-02  -3.06505095e-02  -1.77471861e-02  -5.74690178e-02
   2.86012907e-02  -6.10223822e-02  -3.45031917e-02   1.05626388e-02
  -1.55423721e-02  -3.58745991e-03   7.82275572e-02   2.69844234e-02
   2.38355473e-02  -2.55400203e-02   9.52491537e-02   4.46939580e-02
  -8.16764906e-02  -6.09327620e-03  -1.79697294e-02   4.98143733e-02
  -3.97287831e-02  -1.63221359e-02  -4.96225767e-02  -1.40708880e-02
   4.35234979e-03   4.39951792e-02  -2.10059416e-02  -8.08075890e-02
  -8.97392333e-02  -1.91333368e-02  -8.96770880e-03  -3.64608951e-02
   3.49584594e-02  -2.33387128e-02  -6.51862426e-03   3.29305492e-02
   5.81477657e-02  -5.47298342e-02   5.26867248e-02   2.41525602e-02
   3.29855531e-02   7.38752913e-03  -2.19002254e-02  -2.37175319e-02
  -4.46966849e-02   2.12483425e-02   4.26266789e-02   2.42169220e-02
  -8.02635029e-02   4.92154062e-02  -2.54465733e-02  -1.58180296e-02
  -4.10607718e-02  -7.64114261e-02  -3.21109928e-02  -4.27648053e-02
   1.57530740e-04   4.25349399e-02   1.22775892e-02   3.70057374e-02
   8.15006718e-03  -5.57595156e-02   3.98486815e-02  -1.66321192e-02
   5.30195131e-04  -1.76672302e-02  -7.30429217e-02  -4.94106263e-02
  -1.07562179e-02  -8.04944932e-02   2.24244923e-05  -3.67883630e-02
   4.83642295e-02  -8.57250988e-02  -4.70307248e-04  -4.96034930e-03
  -5.93948066e-02  -5.35516962e-02  -2.33192742e-03  -7.87450559e-03
  -7.35498499e-03  -1.93750300e-02  -1.98720507e-02   1.80508271e-02
   1.01530552e-01   5.85449152e-02   2.93008331e-02   2.54871976e-02
   3.15590389e-02  -1.64194513e-04  -4.87160273e-02   1.79566890e-02
   1.50691054e-03  -9.67445504e-03  -7.24756420e-02  -1.06621288e-01
   4.82302792e-02   4.83195521e-02  -2.47691981e-02   3.47498432e-02
   4.94955527e-03  -3.53632011e-02  -3.30377482e-02  -1.07223149e-02
  -4.90975427e-03  -1.33249387e-02  -2.06721593e-02   5.62271662e-02
  -3.88907897e-03   4.87885140e-02  -1.07251123e-01   1.42678469e-02
   7.76498765e-02  -2.17908565e-02  -9.68244746e-02  -4.57801903e-03
  -7.01834494e-03   1.64462589e-02  -9.27865319e-03  -2.26230770e-02
   5.66846617e-02  -2.62946412e-02   2.31581181e-02   2.85182856e-02
   1.29938722e-02  -1.71212025e-03   6.17199391e-03  -3.75109985e-02
   4.17985134e-02   3.63955572e-02   4.60740291e-02  -3.01134307e-02
  -6.18660264e-03  -3.81595157e-02   8.86370018e-02  -1.14074750e-02
   3.22461128e-02  -1.63685307e-02   1.68198887e-02  -9.52945426e-02
  -6.84534991e-03   1.24568315e-02   2.51398999e-02   4.91733067e-02
  -4.27276921e-03  -1.08678956e-02   1.12104341e-02   2.49972232e-02
   4.43048328e-02   4.53894809e-02   3.82733680e-02  -4.16112915e-02
   5.50332256e-02  -3.28155747e-03  -6.30273074e-02  -5.23328297e-02
  -2.83485558e-03  -1.17164934e-02  -4.05063853e-02   3.39194834e-02
   3.99242304e-02   1.27332151e-01   3.38622741e-03  -2.12977659e-02
  -4.45596986e-02  -9.98653285e-03   5.22591062e-02   7.86903277e-02
   6.38953224e-02   3.71737368e-02   7.76644126e-02  -4.46652286e-02
  -4.49768864e-02  -1.06831104e-01  -3.03064790e-02  -9.79326013e-03
   5.93218906e-03  -1.15486849e-02   5.61541598e-03   6.54958785e-02
   3.05595156e-02  -1.05910434e-03  -7.90740699e-02  -4.23131399e-02
   6.26279600e-03   3.43589932e-02  -9.13478583e-02   3.45488414e-02
  -8.75087157e-02   2.44405698e-02  -2.92758793e-02  -5.19732898e-03
  -3.75718530e-03  -1.65459346e-02   3.54419425e-02  -3.61901559e-02]"
en,-800777728,10,"[ 0.04662874  0.02495674  0.03526414  0.09487605 -0.04425856  0.01403044
  0.03234984 -0.08123159  0.06731117  0.06736845 -0.0343783  -0.12885632
 -0.01651384 -0.00861167 -0.09060555  0.07203291  0.05031427  0.0873307
 -0.00156882 -0.058059   -0.0532597   0.05473564  0.01412487 -0.01990962
  0.02821684 -0.02430879 -0.09350088  0.05511107  0.02554811  0.00441568
 -0.02224315  0.03054618 -0.01650083  0.01285662  0.03424876  0.01579954
  0.0104589  -0.00122772  0.02444362  0.07688379  0.11083772 -0.03815652
  0.09321953 -0.01433369 -0.0054381   0.00214614  0.00538417 -0.00573387
  0.05660998 -0.00530644  0.00477984  0.05013238 -0.02168984  0.01145046
  0.0025332   0.03014129 -0.02209399 -0.0431795   0.01843101 -0.02742739
 -0.03301712  0.09542738 -0.08027359 -0.06585196 -0.01741411 -0.01473677
 -0.04808416  0.07580126 -0.03775155  0.06369328  0.04009895  0.02162762
  0.04827332  0.02553373 -0.12330163 -0.05177829  0.06649221  0.07188342
  0.03601041  0.09708343  0.00817826 -0.05528324  0.06489784 -0.03981086
 -0.06578639 -0.04017203 -0.09039486  0.12309375  0.00544314  0.01330656
  0.03116859  0.04709164 -0.05774462 -0.05874037 -0.02276807 -0.04518209
  0.02902728  0.03024832 -0.00688632 -0.00852897 -0.03849994  0.00074756
  0.03511992 -0.00667827 -0.05684682 -0.00580754 -0.02179363 -0.06403853
  0.02641494 -0.07546259 -0.03610768 -0.00886462 -0.02025883  0.00163391
  0.10240512  0.00234755  0.02211741 -0.05217445  0.08284623  0.0306842
 -0.06579492 -0.005634   -0.02681043  0.04820888 -0.03166608 -0.02979754
 -0.059864   -0.00040046  0.00194125  0.03753848 -0.0573932  -0.08874463
 -0.08197497 -0.01638569 -0.0180585  -0.04958555  0.01450015 -0.00601241
 -0.00789976  0.0514148   0.07536349 -0.07073012  0.0567123  -0.00121409
  0.0438549   0.01504729 -0.01276938 -0.01728947 -0.05388654  0.00095706
  0.05751939  0.04376335 -0.08859996  0.03755794 -0.04708748 -0.01486157
 -0.03022803 -0.05979343 -0.06082696 -0.01957477  0.00377014  0.06663897
  0.01449344  0.08267914 -0.00334918 -0.07187293  0.04852607 -0.02855374
  0.00076665 -0.01208987 -0.10125022 -0.02268782 -0.00541328 -0.08486928
 -0.04293709 -0.01912175  0.07657635 -0.08755668  0.00881905 -0.02922119
 -0.03799896 -0.04515263  0.00982946 -0.01584025 -0.01066789 -0.02108349
 -0.03684577  0.02644203  0.07499115  0.03895467  0.04270853  0.04569379
  0.02012055 -0.00944185 -0.00088738  0.02052332 -0.01902122  0.00260576
 -0.05329887 -0.11381911  0.03624154  0.05668493 -0.06004751  0.01761848
  0.02234058 -0.02122914 -0.04151869  0.00488263 -0.01138436  0.01103526
 -0.00668155  0.07057361 -0.03870009  0.01628678 -0.1416537   0.01663004
  0.09084137 -0.03043092 -0.11012857 -0.01589411 -0.03181568  0.01949812
 -0.00817273 -0.02733169  0.057207   -0.02753746  0.03130122  0.02277134
  0.00331968 -0.00961304  0.02233524 -0.05900092  0.03640727  0.03685528
  0.06544572 -0.01982328 -0.0107592  -0.04744096  0.09398151 -0.00619617
  0.02743481 -0.00574172  0.03137803 -0.09620562 -0.03283117  0.01413086
  0.0210689   0.0487818  -0.00162858 -0.04136886  0.02698639  0.02946554
  0.0755275   0.07064057  0.06278102 -0.03849734  0.0445148   0.00334404
 -0.08742499 -0.0651562  -0.01431964 -0.01888271 -0.05239411  0.02571565
  0.02753732  0.13833332 -0.01008447 -0.01353003 -0.03451171 -0.0142409
  0.04489201  0.08038785  0.072585    0.06341724  0.05678599 -0.06335743
 -0.03839933 -0.10846078 -0.04266439 -0.01348102  0.02271209 -0.01954041
 -0.00143172  0.06390112  0.02047049  0.00263582 -0.07432476 -0.05971572
  0.01233987  0.03797113 -0.08843539  0.04168089 -0.08094967  0.00611788
 -0.03657656 -0.01761507 -0.00991264 -0.05511156  0.00548133 -0.01585972]"
en,-1018312192,8,"[ 0.06351074  0.03757826  0.03429701  0.08986048 -0.07257614  0.00438651
  0.06973541 -0.06972001  0.05421702  0.07462677 -0.06578078 -0.08814524
 -0.01133456  0.0193371  -0.08472438  0.08003362  0.04998357  0.09274714
 -0.01065254 -0.04454674 -0.02647202  0.04631734  0.01192812 -0.01153132
  0.04420204 -0.03951137 -0.07849169  0.07253383  0.03266365  0.0165484
 -0.03497076  0.00469322 -0.05061794  0.01369797  0.01397854  0.00333761
  0.00520357  0.0062926   0.05843651  0.0669254   0.09899741 -0.04295115
  0.07110891  0.02785313  0.00275166 -0.03550446 -0.01963785  0.02551166
  0.06105956 -0.01021829 -0.01159493  0.03618998 -0.0232786  -0.01823281
  0.01774982  0.02676258 -0.02272814 -0.07733668  0.04271131 -0.04746812
 -0.01503413  0.10197132 -0.0421484  -0.10094515 -0.02426162  0.0003043
 -0.03040412  0.07529712 -0.03057578  0.05616809  0.04780937  0.00933729
  0.06222984  0.00459423 -0.08267999 -0.06436732  0.08143686  0.10294503
  0.0388329   0.10109271  0.02310567 -0.04849649  0.03741923 -0.02755526
 -0.03681396 -0.05641304 -0.07842696  0.09597367  0.00773206  0.02111159
  0.04740234  0.00638153 -0.05694095 -0.0656969   0.00062245 -0.03861254
  0.02314175  0.03707731  0.00942772 -0.01123518 -0.02319913 -0.01727323
  0.01978306  0.00718988 -0.05222538 -0.05164825 -0.05546479 -0.04093713
  0.02059479 -0.06930908 -0.06111279 -0.01147573 -0.02563253  0.01759828
  0.06932419  0.00868951 -0.0017842  -0.03436793  0.08854177  0.05585898
 -0.0901696  -0.02155279 -0.05884401  0.03900491 -0.04035676 -0.00346007
 -0.04007524 -0.00795015  0.00019316  0.02499072 -0.03703737 -0.06033945
 -0.0962346  -0.00842735  0.00519121 -0.05343373  0.04052696  0.00157385
 -0.00693796  0.04571832  0.06943976 -0.08395322  0.0069682   0.00875075
  0.02523501  0.00548423 -0.02074782 -0.04297019 -0.02559723  0.00799614
  0.0566274   0.02048087 -0.06782895  0.052253   -0.01829937 -0.01782016
 -0.02594627 -0.0845297  -0.0312198  -0.0465829  -0.00514993  0.05471714
  0.00940381  0.04227949 -0.0095982  -0.08630079  0.06820423 -0.03233091
  0.01066846  0.0049191  -0.09486029 -0.03256113 -0.02481966 -0.07629777
 -0.01861189 -0.02592303  0.0307754  -0.07984143  0.00578398 -0.00793788
 -0.08065729 -0.02531292  0.01259216 -0.02673431 -0.02674144 -0.02178892
 -0.02890656  0.00387926  0.08862452  0.05956564  0.0157288   0.03634805
  0.0151749  -0.00480933 -0.02641602  0.02546571 -0.04294547 -0.00875832
 -0.06115133 -0.09848546  0.0347702   0.02630397 -0.05395067  0.03086554
  0.00951797  0.00161898 -0.0233296   0.00074322 -0.00250441 -0.00202634
 -0.03131459  0.05494462 -0.02137974  0.02723796 -0.12227205  0.03212647
  0.08931444 -0.0129955  -0.1118279   0.02987228  0.01059537  0.01248394
 -0.01226474 -0.03351815  0.05790935 -0.01517863  0.03607579  0.01293432
  0.01572162  0.03163034  0.02409739 -0.06354551  0.03400919  0.05483058
  0.05212505 -0.01475163 -0.01179047 -0.02755157  0.09199503  0.01369722
  0.04728822 -0.02688154  0.02065326 -0.07926746  0.01060813  0.01836002
  0.0422242   0.05880027 -0.00798883 -0.03519373  0.01999974  0.01486319
  0.02448684  0.06048089  0.0469498  -0.04677111  0.02779936 -0.00375796
 -0.06346893 -0.02582856  0.00094583 -0.0205319  -0.05598179  0.04154047
  0.04143696  0.1309806  -0.0094705  -0.03768429 -0.0623138  -0.01142534
  0.00218021  0.08171672  0.05707227  0.02702831  0.03521863 -0.05290679
 -0.04990528 -0.09184547 -0.03537455  0.00313761  0.0073971  -0.02702437
  0.00819102  0.0509286   0.03184249  0.01308673 -0.07581512 -0.04468796
  0.03264579  0.02656457 -0.09206969  0.02192716 -0.0918152   0.02351596
 -0.04588689 -0.00307215  0.0196138  -0.03688869  0.00934921  0.0153926 ]"
en,-1018312192,4,"[ 0.03319103  0.02236041  0.01599475  0.11408763 -0.05868829  0.00793342
  0.05893443 -0.05676586  0.04644123  0.07367816 -0.04818974 -0.14027412
 -0.02424593 -0.01935016 -0.07510298  0.06729824  0.05437311  0.08792445
 -0.01333955 -0.03472265 -0.02370697  0.04475615  0.04702891 -0.02149931
  0.07084178 -0.0296129  -0.07170349  0.04866823  0.02959154 -0.02187574
 -0.0495419   0.01778261 -0.03901334  0.00348356  0.03204965  0.01538043
  0.00807586  0.01031357  0.05197694  0.08282318  0.09167899 -0.04398814
  0.11391164  0.03591683  0.01473698 -0.01881997  0.00588514 -0.00736667
  0.05346669 -0.0136724  -0.0020762   0.03461279 -0.04542959  0.01299925
 -0.00103468  0.03206901  0.00395728 -0.07013681  0.03512695 -0.05328283
 -0.01951351  0.0874361  -0.06308434 -0.07653456 -0.02770831 -0.02320135
 -0.06220123  0.0533482  -0.03011809  0.06467078  0.04418758  0.01178331
  0.0479332  -0.00128354 -0.12270889 -0.04222679  0.07427417  0.07979958
  0.03714932  0.09653077  0.00143836 -0.03830579  0.04366101 -0.03991937
 -0.03948528 -0.04454566 -0.0902392   0.08896126 -0.00523103  0.01675077
  0.03590656  0.04440394 -0.07379552 -0.04074806 -0.01933864 -0.0253568
  0.00859804  0.05279383  0.00739661 -0.02299312 -0.02701749 -0.02440219
  0.0143347   0.00998537 -0.01689434 -0.0116645  -0.01651301 -0.05679952
  0.02148845 -0.0960978  -0.08535464 -0.00704409  0.0012829   0.00091711
  0.10268404 -0.01051737  0.01816282 -0.06596558  0.08373477  0.01313235
 -0.08401446 -0.0334785  -0.04256368  0.03933555 -0.04452666 -0.00860632
 -0.06115278 -0.00218658 -0.00448162  0.02310001 -0.07419464 -0.0840999
 -0.09984421  0.00188734  0.00130684 -0.05232915  0.03107904  0.00288953
  0.0057698   0.06159419  0.05600847 -0.05940369  0.02988156 -0.0002209
  0.02990909  0.01655982  0.0095913  -0.0253993  -0.03388029 -0.01501731
  0.0546419   0.04485108 -0.10227642  0.06850142 -0.03184941 -0.02752804
 -0.03121    -0.0766452  -0.05804629 -0.03338601 -0.00737995  0.06887838
  0.01653452  0.09488527  0.01154702 -0.08629882  0.0837739  -0.02119494
 -0.00877735  0.00486762 -0.1041631  -0.03356905  0.00727009 -0.07980542
 -0.02858833 -0.02009347  0.07061283 -0.08763396  0.00107078 -0.02341906
 -0.05625168 -0.03472267  0.02487791 -0.0219932  -0.01451746 -0.01677182
 -0.06788232 -0.00382974  0.06915629  0.02433744 -0.00677121  0.02949225
  0.01291944 -0.01639704 -0.00448763  0.03399111 -0.00026152 -0.02253072
 -0.06576423 -0.11860012  0.04403255  0.04738957 -0.05580024  0.01266345
  0.01110881  0.01175449 -0.04351484 -0.02562422 -0.03004232  0.02230533
 -0.01223517  0.0703771  -0.03977706  0.00364551 -0.10335967  0.00467185
  0.10851065 -0.02112788 -0.10306182 -0.01945121 -0.00327571  0.02328786
 -0.01251217 -0.01623413  0.05212358 -0.03019851  0.0307619   0.0130758
  0.00187985  0.00748667  0.03972143 -0.04345865  0.02964394  0.03724789
  0.06723519 -0.00210366 -0.0170684  -0.01329162  0.11673632 -0.0257116
  0.06091446 -0.00088676  0.02280599 -0.07939591 -0.01723934  0.01434499
  0.03593286  0.06241032 -0.0169928  -0.04217263  0.01213912  0.04700715
  0.04873621  0.0883512   0.05741556 -0.07139727  0.03599901 -0.01558678
 -0.0789556  -0.08751203 -0.03115943 -0.01819258 -0.05414085  0.02202866
  0.01764468  0.12586293 -0.01540603 -0.03403991 -0.03180246 -0.01046897
  0.02949913  0.07550982  0.05659247  0.06456487  0.0951125  -0.04997009
 -0.04525242 -0.09317607 -0.04870389  0.00327495  0.0188545  -0.00808613
 -0.01265035  0.04757956  0.03583334  0.00489752 -0.07196977 -0.03455291
  0.03175721  0.03146118 -0.08608908  0.05569328 -0.11165277  0.01784772
 -0.04366114 -0.00629195  0.01388333 -0.05364465  0.02029887 -0.03219398]"
en,-1018312192,7,"[ 0.01939954  0.04645675  0.03356002  0.10498625 -0.03873394 -0.01112928
  0.05911544 -0.07128842  0.06469084  0.05783884 -0.02165084 -0.15844116
 -0.02910241 -0.00182399 -0.06359149  0.08118896  0.04873159  0.09409356
 -0.00455073 -0.0715636  -0.03296275  0.06833207  0.02600804  0.00698322
  0.03485171 -0.00478339 -0.09796343  0.05952373  0.02513074  0.018189
 -0.02496589  0.00952164 -0.02221138  0.02267255  0.03212762  0.00927156
 -0.0220405   0.01047042  0.04833506  0.06553658  0.09600087 -0.03688844
  0.08135536  0.04177009  0.0049016  -0.00962661 -0.02443687 -0.00057293
  0.01474256  0.01178565 -0.00102989  0.01550181 -0.02757247  0.01330538
  0.00460655  0.04584343 -0.03436665 -0.07516271  0.03740716 -0.05041745
 -0.02193555  0.09187259 -0.05866715 -0.0746468  -0.02683652 -0.00041295
 -0.01648624  0.06214214 -0.02779412  0.06302619  0.01541216  0.00755136
  0.04268965  0.03179695 -0.11965974 -0.05627209  0.06385081  0.05617379
  0.04940906  0.09129912  0.00982871 -0.02354672  0.04454763 -0.01944419
 -0.04721455 -0.0446322  -0.09401856  0.10196662  0.00257263  0.01476697
  0.0437757   0.01213042 -0.05347081 -0.04936459 -0.02224314 -0.04377801
  0.00950607  0.03118896  0.01123175 -0.00969792 -0.00969511 -0.02294472
  0.02462769  0.01199532 -0.02404801 -0.00792724 -0.05649029 -0.03436167
  0.00214019 -0.06314231 -0.06402259  0.00860677 -0.0028452   0.00019033
  0.0994743  -0.0238416   0.00943724 -0.05641576  0.09102237 -0.00273193
 -0.08399594 -0.03791078 -0.03862498  0.03128116 -0.03164721 -0.03258651
 -0.02846913 -0.02516303  0.00192164  0.02718907 -0.06397674 -0.07243717
 -0.09758698 -0.01947857 -0.01312586 -0.07933526  0.03661009  0.02787371
  0.00866257  0.04252416  0.05730511 -0.06420031  0.02466656  0.0093393
  0.00854299  0.00051326 -0.02061743 -0.02046371 -0.02445839 -0.0214909
  0.04573557  0.03542083 -0.07243267  0.08768021 -0.03231972 -0.04163465
 -0.04944205 -0.04571164 -0.04513033 -0.048079    0.03291859  0.05728469
  0.03419904  0.0664342  -0.00116039 -0.08198912  0.09006733 -0.01151163
  0.01123814 -0.00927204 -0.06496384 -0.02797016 -0.00348093 -0.0853596
 -0.0123585  -0.00907282  0.08075882 -0.08982604  0.01393947 -0.01570431
 -0.05023673 -0.05432641  0.00552396 -0.0299563  -0.02774417 -0.00471063
 -0.04566915  0.00225412  0.05481752  0.03733512  0.02073429  0.02146794
  0.01882774 -0.00181949 -0.01850072  0.0311721  -0.01839616 -0.02257706
 -0.05113124 -0.12745425  0.01795349  0.04210968 -0.03565224  0.02369192
  0.00623097 -0.02218018 -0.01760587  0.01165571 -0.01393947  0.0148195
 -0.03538335  0.08357994 -0.0308099   0.0149247  -0.09785702 -0.00787835
  0.1126293  -0.03688804 -0.07987045 -0.02125919 -0.00981148  0.00329847
  0.00243478 -0.01007441  0.03909462 -0.04578343  0.02693899  0.01792851
 -0.00337976  0.0290068   0.0416999  -0.04380622  0.03394623  0.03838853
  0.05854751 -0.0337098  -0.01267363 -0.02277382  0.10167044  0.00070568
  0.05948302 -0.01495405  0.04189019 -0.08344108  0.00200693  0.00616158
  0.02342637  0.04757474 -0.00060296 -0.04305018  0.01783062  0.02851273
  0.04592221  0.04593019  0.04939383 -0.02826165  0.03205458 -0.0036972
 -0.08784869 -0.079382   -0.01683767  0.00759293 -0.031197    0.02497767
  0.04872838  0.12527797 -0.0271849  -0.04296789 -0.05984027 -0.0079797
  0.02235493  0.05706269  0.08322208  0.03890549  0.08152169 -0.06212439
 -0.06951037 -0.08883297 -0.05494015 -0.02732664  0.02398746 -0.0170272
 -0.01315203  0.0540031   0.00314186 -0.00948398 -0.06048977 -0.03822407
  0.00742332  0.03191938 -0.08653211  0.03811646 -0.08918818  0.03073763
 -0.03854589 -0.02637887 -0.01868848 -0.02632607  0.03648738 -0.01317195]"
en,-1112579067,10,"[  5.46523817e-02   3.68406139e-02   3.29512954e-02   1.18544020e-01
  -4.68723774e-02  -1.97106274e-03   5.35272509e-02  -5.79003617e-02
   5.18673025e-02   5.48436977e-02  -4.52377684e-02  -1.10573009e-01
  -3.47322635e-02   3.11416741e-02  -9.00658742e-02   5.18004447e-02
   5.86116873e-02   1.00864902e-01   5.68969361e-03  -3.72822285e-02
  -3.99911590e-02   5.99687882e-02   2.66634524e-02  -1.53118456e-02
   5.25797792e-02  -1.16252024e-02  -7.52728283e-02   5.36258779e-02
   2.39744112e-02   7.30558182e-04  -3.58346775e-02   2.06877738e-02
  -4.91688251e-02   1.43189617e-02   3.42452228e-02   9.07140842e-04
   2.62772646e-02  -4.58718790e-03   3.32982875e-02   7.44863898e-02
   9.21601579e-02  -2.35513002e-02   8.88286904e-02  -6.23053638e-03
   1.64378509e-02   7.68460566e-03  -1.27522713e-02   1.65383145e-02
   4.40610945e-02  -2.07363442e-02   4.29983344e-03   3.89961079e-02
   2.16861162e-03   2.23654825e-02   8.36938713e-03   7.50126710e-05
  -3.49580012e-02  -5.51116019e-02   6.65399665e-03  -4.98225391e-02
  -3.39445448e-03   9.41736326e-02  -6.03495575e-02  -5.90833127e-02
  -1.61440317e-02   6.20780839e-03  -4.24178913e-02   8.67106915e-02
  -6.08575251e-03   6.82158694e-02   3.53344642e-02   9.23965406e-03
   3.88090424e-02   4.42807749e-03  -1.11179963e-01  -7.67703429e-02
   6.19453825e-02   1.01977460e-01   3.31380405e-02   1.20936386e-01
   2.05777008e-02  -7.24880993e-02   4.86805439e-02  -2.73341406e-02
  -7.94800073e-02  -3.63428816e-02  -8.80046412e-02   1.01775192e-01
   2.36301720e-02  -4.07130131e-03   4.54855189e-02   1.86232068e-02
  -6.22276701e-02  -1.01717651e-01  -4.11416553e-02  -4.64423969e-02
   3.27156596e-02   2.22396273e-02   1.25725437e-02  -3.95470532e-03
  -2.68693157e-02  -2.35784110e-02   2.51823012e-02   1.10058673e-02
  -6.69481680e-02  -2.67017167e-03  -3.58600616e-02  -4.46426310e-02
   4.33792509e-02  -8.70313570e-02  -4.66755889e-02  -7.35659990e-03
  -1.91312023e-02   1.16171800e-02   9.08134431e-02   4.07724176e-03
   3.50510702e-02  -4.21396494e-02   6.75911829e-02   6.04499653e-02
  -8.75793919e-02   1.45093026e-02  -6.31886274e-02   4.74804603e-02
  -5.42367250e-02  -2.60979161e-02  -3.57662216e-02  -1.69980582e-02
  -1.84735022e-02   3.96710746e-02  -6.92460164e-02  -7.65651092e-02
  -9.22180638e-02  -7.65595166e-03   1.77134853e-02  -6.77336752e-02
   2.13976558e-02   5.35921310e-04  -2.23109126e-02   2.98690218e-02
   5.42921126e-02  -7.94462264e-02   3.66653576e-02  -3.16707231e-03
   1.93247329e-02  -3.35425464e-03   3.19875474e-03  -5.58460616e-02
  -3.11751030e-02  -2.44611204e-02   4.77695614e-02   4.46794219e-02
  -9.29799527e-02   6.48283064e-02  -2.96266284e-02  -1.59832905e-03
  -4.47778627e-02  -9.49776918e-02  -4.96972948e-02  -4.41133641e-02
  -4.50646784e-03   6.48350045e-02   2.09354074e-03   8.30242336e-02
  -1.04254223e-02  -7.91099221e-02   7.46980608e-02  -7.83585384e-03
   2.97840498e-02  -3.92896347e-02  -1.00060381e-01  -3.32867876e-02
  -7.00014411e-03  -1.13189928e-01  -3.27307433e-02  -4.86009894e-03
   6.81235865e-02  -4.00320441e-02  -1.94146112e-02   1.36743789e-03
  -5.20086065e-02  -4.68462296e-02   6.89991377e-03  -1.94486082e-02
  -4.55978028e-02  -3.20092104e-02  -5.18511422e-02   2.47358661e-02
   9.43799168e-02   3.29924151e-02   2.28833351e-02   4.08409052e-02
   1.34726958e-02  -4.68567130e-04  -1.84956901e-02   2.91764345e-02
  -1.74668878e-02   2.53071096e-02  -1.00033596e-01  -9.86453891e-02
   3.20871361e-02   3.58348452e-02  -3.35642248e-02  -1.57078169e-03
   2.21555284e-03  -3.58709656e-02  -6.51483759e-02  -6.25179382e-03
  -4.46517579e-03  -8.08156747e-03  -2.95234267e-02   8.82554650e-02
  -1.83927808e-02   3.10284570e-02  -1.04311876e-01   1.82714090e-02
   8.70207250e-02   1.99001981e-03  -1.26314417e-01  -1.35872532e-02
  -2.20615882e-02   1.25769116e-02  -2.64093243e-02  -3.53788137e-02
   6.91902190e-02  -3.95571887e-02   3.67807858e-02   3.47519517e-02
  -9.37308930e-03   6.30059838e-03   5.33545092e-02  -4.42692414e-02
   2.75756903e-02   3.85506488e-02   5.24310917e-02  -2.45689806e-02
  -2.15126220e-02  -3.12957168e-02   6.13815933e-02   1.31301302e-03
   3.39196473e-02  -2.12337412e-02  -3.14773666e-03  -9.21782255e-02
  -6.64456189e-03   3.11052166e-02   5.15430234e-02   5.46371825e-02
  -1.95541494e-02  -3.79056260e-02   2.02884823e-02   2.51184124e-02
   6.35256022e-02   6.13261200e-02   4.36100848e-02  -3.03155594e-02
   4.54501361e-02   3.69633967e-03  -7.93476850e-02  -5.98531254e-02
  -3.68055105e-02  -2.45987698e-02  -5.39362654e-02   4.54354323e-02
   3.86430211e-02   1.42380700e-01   6.68154389e-04  -8.94561037e-03
  -8.49331543e-02  -2.48071807e-03   3.63598317e-02   1.03340089e-01
   9.80187953e-02   4.95405123e-02   6.00775220e-02  -4.77049164e-02
  -5.28867878e-02  -9.03087333e-02  -4.61630784e-02  -2.52607502e-02
   2.37202384e-02  -4.02110443e-02   8.09277873e-03   8.18840191e-02
   1.01613048e-02   2.90657803e-02  -9.20415670e-02  -4.72777858e-02
  -9.79357981e-04   5.71614057e-02  -8.85708630e-02   2.49326285e-02
  -1.06071196e-01  -4.03600791e-03  -3.56004164e-02  -6.49497332e-03
  -6.50630100e-03  -2.22434700e-02   4.35107276e-02  -4.46100608e-02]"
